time,seconds_elapsed,y,z,x
1761389202867789600,0.52478955078125,-4.977027416229248,4.155455589294434,-0.1056739091873169
1761389202916668200,0.573668212890625,-5.824446201324463,4.356031894683838,-0.03406086564064026
1761389202926647300,0.583647216796875,-6.025653839111328,5.102799415588379,-0.08383116126060486
1761389202936657200,0.5936572265625,-6.183862686157227,5.634565830230713,0.20339564979076385
1761389202946666800,0.603666748046875,-6.463704586029053,6.309751510620117,0.4460975229740143
1761389202956646100,0.613646240234375,-6.858547210693359,7.428936004638672,0.4387997090816498
1761389202966655700,0.62365576171875,-7.224691867828369,8.642760276794434,0.30418989062309265
1761389202976665600,0.63366552734375,-7.324861526489258,9.705556869506836,0.3615826964378357
1761389202986644700,0.643644775390625,-7.282067775726318,10.352313995361328,0.3549792766571045
1761389202996654600,0.653654541015625,-7.0683112144470215,10.675036430358887,0.10438960790634155
1761389203006664200,0.663664306640625,-6.601625919342041,11.356719970703125,-0.1548488736152649
1761389203016643600,0.6736435546875,-6.178367614746094,12.411943435668945,-0.4279541075229645
1761389203026653200,0.683653076171875,-6.202354431152344,13.623827934265137,-0.6146668195724487
1761389203036663000,0.6936630859375,-6.331600189208984,15.612594604492188,-0.4388064444065094
1761389203046642200,0.70364208984375,-6.1425957679748535,17.428115844726562,0.0033098161220550537
1761389203056652000,0.713652099609375,-5.640895843505859,18.94652557373047,0.25037822127342224
1761389203066662000,0.723661865234375,-5.0693278312683105,20.994417190551758,0.21709415316581726
1761389203076671500,0.73367138671875,-4.409512996673584,23.179973602294922,0.07547861337661743
1761389203086651000,0.74365087890625,-3.78597354888916,25.436389923095703,-0.021722018718719482
1761389203096660700,0.75366064453125,-2.7737436294555664,26.442832946777344,-0.04034823179244995
1761389203106670300,0.76367041015625,-1.3148880004882812,26.34319496154785,0.4219528138637543
1761389203116649700,0.773649658203125,0.000053882598876953125,24.511966705322266,1.4789378643035889
1761389203126659300,0.783659423828125,1.1578426361083984,23.349609375,2.1223983764648438
1761389203136669200,0.793669189453125,1.9353203773498535,23.731449127197266,1.5879881381988525
1761389203146648600,0.803648681640625,2.850836753845215,25.67384147644043,-0.28140056133270264
1761389203156658200,0.813658203125,2.819277286529541,29.41069984436035,-2.5760879516601562
1761389203166668000,0.82366796875,0.29664087295532227,34.05695343017578,-3.238131523132324
1761389203176647200,0.833647216796875,-2.9865357875823975,37.897308349609375,-1.6163195371627808
1761389203186657000,0.843656982421875,-4.861352920532227,40.75469207763672,0.5512187480926514
1761389203196667000,0.8536669921875,-4.630790710449219,40.32206344604492,2.2587950229644775
1761389203206646000,0.86364599609375,-3.1923041343688965,36.847503662109375,4.0290679931640625
1761389203216656000,0.87365576171875,-2.470857620239258,32.73446273803711,4.865040302276611
1761389203226665700,0.883665771484375,-2.5334601402282715,28.871910095214844,5.069860458374023
1761389203236644900,0.893644775390625,-2.3596701622009277,25.654375076293945,4.864354133605957
1761389203246654700,0.90365478515625,-1.8686027526855469,21.469711303710938,4.057304859161377
1761389203256664300,0.913664306640625,-1.3672776222229004,17.490673065185547,3.2117772102355957
1761389203266643700,0.923643798828125,-1.978172779083252,13.849164009094238,2.4466938972473145
1761389203276653300,0.9336533203125,-1.972764492034912,11.00236701965332,3.4989635944366455
1761389203286663200,0.9436630859375,-1.7743306159973145,9.806395530700684,3.8601675033569336
1761389203296673000,0.953673095703125,-1.9996485710144043,8.61117935180664,2.8710474967956543
1761389203306652200,0.963652099609375,-2.309378147125244,6.936229705810547,2.105071544647217
1761389203316662000,0.973662109375,-2.268014430999756,5.604175567626953,1.9708949327468872
1761389203326671600,0.983671630859375,-2.1300249099731445,4.598906517028809,2.1437225341796875
1761389203336651000,0.993651123046875,-2.2998437881469727,4.1676249504089355,2.1594772338867188
1761389203346660900,1.003660888671875,-2.843449354171753,4.7133283615112305,2.3612351417541504
1761389203356670500,1.01367041015625,-3.5308315753936768,6.378972053527832,2.5132460594177246
1761389203366649900,1.02364990234375,-4.16732931137085,8.007254600524902,2.661656379699707
1761389203376659500,1.033659423828125,-4.738780975341797,8.57334041595459,2.615978717803955
1761389203386669300,1.04366943359375,-5.138030052185059,8.59430980682373,2.3834147453308105
1761389203396648700,1.053648681640625,-5.328163146972656,8.456121444702148,2.157853603363037
1761389203406658300,1.063658203125,-5.178752899169922,8.464381217956543,1.8857795000076294
1761389203416668200,1.073668212890625,-5.035824298858643,8.163302421569824,1.7058786153793335
1761389203426647300,1.083647216796875,-4.755568504333496,8.163736343383789,1.4111135005950928
1761389203436657200,1.0936572265625,-4.698168754577637,8.572545051574707,1.5114333629608154
1761389203446666800,1.103666748046875,-4.70796012878418,9.086527824401855,1.9980721473693848
1761389203456646100,1.113646240234375,-4.725131988525391,9.49167537689209,2.6939327716827393
1761389203466655700,1.12365576171875,-5.1579060554504395,9.557835578918457,3.503998041152954
1761389203476665600,1.13366552734375,-5.273861885070801,10.025325775146484,3.791261672973633
1761389203486644700,1.143644775390625,-4.92333984375,10.64598274230957,3.35294246673584
1761389203496654600,1.153654541015625,-4.451679229736328,10.905913352966309,2.64288592338562
1761389203506664400,1.16366455078125,-4.129467964172363,10.936412811279297,2.2130696773529053
1761389203516643600,1.1736435546875,-3.9508919715881348,10.937360763549805,2.121450424194336
1761389203526653400,1.1836533203125,-3.8066487312316895,10.802153587341309,2.204935073852539
1761389203536663300,1.193663330078125,-3.6972274780273438,10.903783798217773,2.266521692276001
1761389203546642400,1.203642333984375,-3.529938220977783,11.493043899536133,2.199211597442627
1761389203556652300,1.21365234375,-3.7020058631896973,12.233799934387207,2.3549530506134033
